Market,Commodity,Classification,Grade,Sex,Wholesale,Retail,Supply Volume,County,Date
Kutus,Pumpkin Leaves,-,-,-,40.00/Kg,50.00/Kg,,Kirinyaga,2026-01-19
Kutus,Black nightshade (Managu/ Osuga),-,-,-,30.00/Kg,40.00/Kg,,Kirinyaga,2026-01-19
Kutus,Cowpea leaves (Kunde),-,-,-,40.00/Kg,50.00/Kg,,Kirinyaga,2026-01-19
Kutus,Amaranthus (Terere),-,-,-,30.00/Kg,40.00/Kg,,Kirinyaga,2026-01-19
Kutus,Banana (Cooking),-,-,-,17.00/Kg,20.00/Kg,,Kirinyaga,2026-01-19
Kutus,Banana (Plantain),-,-,-,17.00/Kg,20.00/Kg,,Kirinyaga,2026-01-19
Kutus,Butternuts,-,-,-,30.00/Kg,50.00/Kg,600.0,Kirinyaga,2026-01-19
Kutus,Cabbages,-,-,-,35.00/Kg,45.00/Kg,,Kirinyaga,2026-01-19
Kutus,Capsicums,-,-,-,60.00/Kg,80.00/Kg,540.0,Kirinyaga,2026-01-19
Kutus,Carrots,-,-,-,60.00/Kg,80.00/Kg,3000.0,Kirinyaga,2026-01-19
Kutus,Chillies,-,-,-,120.00/Kg,150.00/Kg,60.0,Kirinyaga,2026-01-19
Kutus,Coriander (Dhania),-,-,-,60.00/Kg,120.00/Kg,100.0,Kirinyaga,2026-01-19
Kutus,Courgette,-,-,-,60.00/Kg,80.00/Kg,500.0,Kirinyaga,2026-01-19
Kutus,Cucumber,-,-,-,70.00/Kg,90.00/Kg,250.0,Kirinyaga,2026-01-19
Kutus,Dry Onions,-,-,-,75.00/Kg,90.00/Kg,,Kirinyaga,2026-01-19
Kutus,Egg plant (Brinjals),-,-,-,45.00/Kg,50.00/Kg,500.0,Kirinyaga,2026-01-19
Kutus,Fresh Peas,On pods,-,-,80.00/Kg,100.00/Kg,3000.0,Kirinyaga,2026-01-19
Kutus,Garlic,-,-,-,380.00/Kg,450.00/Kg,320.0,Kirinyaga,2026-01-19
Kutus,Ginger,-,-,-,200.00/Kg,250.00/Kg,250.0,Kirinyaga,2026-01-19
Kutus,Green Maize,-,-,-,40.00/Kg,50.00/Kg,2500.0,Kirinyaga,2026-01-19
Kutus,Kales/Sukuma Wiki,-,-,-,20.00/Kg,30.00/Kg,550.0,Kirinyaga,2026-01-19
Kutus,Pumpkin,-,-,-,25.00/Kg,35.00/Kg,650.0,Kirinyaga,2026-01-19
Kutus,Spinach,-,-,-,25.00/Kg,35.00/Kg,600.0,Kirinyaga,2026-01-19
Kutus,Spring Onions,-,-,-,50.00/Kg,80.00/Kg,800.0,Kirinyaga,2026-01-19
Chebunyo,Tomatoes,-,-,-,75.00/Kg,100.00/Kg,16000.0,Bomet,2026-01-19
Chebunyo,Dry Onions,-,-,-,65.00/Kg,90.00/Kg,2400.0,Bomet,2026-01-19
Chebunyo,Cabbages,-,-,-,10.00/Kg,20.00/Kg,15000.0,Bomet,2026-01-19
Chebunyo,Oranges,-,-,-,61.82/Kg,100.00/Kg,7000.0,Bomet,2026-01-19
Chebunyo,Water Melon,-,-,-,80.00/Kg,120.00/Kg,4000.0,Bomet,2026-01-19
Chebunyo,Dry Maize,White Maize,-,-,50.00/Kg,60.00/Kg,18000.0,Bomet,2026-01-19
Kutus,Tomatoes,-,-,-,12.86/Kg,17.14/Kg,10000.0,Kirinyaga,2026-01-19
Chebunyo,Chicken,Improved Kienyeji,-,Female,600.00/Head,-,10000.0,Bomet,2026-01-19
Chebunyo,Chicken,Improved Kienyeji,-,Male,900.00/Head,-,10000.0,Bomet,2026-01-19
Chebunyo,Goat,Dairy Goats,Grade 3,Male,7500.00/Head,-,500.0,Bomet,2026-01-19
Chebunyo,Goat,Dairy Goats,Grade 3,Male,7500.00/Head,-,500.0,Bomet,2026-01-19
Chebunyo,Sheep,Dorper,Grade 3,Female,6000.00/Head,-,600.0,Bomet,2026-01-19
Chebunyo,Sheep,Dorper,Grade 3,Male,8000.00/Head,-,500.0,Bomet,2026-01-19
Butere Livestock Market,Mangoes,Improved,-,-,22.50/Kg,70.00/Kg,3200.0,Kakamega,2026-01-19
Butere Livestock Market,Dry Onions,-,-,-,80.00/Kg,90.91/Kg,1500.0,Kakamega,2026-01-19
Butere Livestock Market,Tomatoes,-,-,-,53.33/Kg,80.00/Kg,3000.0,Kakamega,2026-01-19
Butere Livestock Market,Cabbages,-,-,-,29.17/Kg,29.17/Kg,5250.0,Kakamega,2026-01-19
Butere Livestock Market,White Irish Potatoes,-,-,-,53.85/Kg,55.56/Kg,6000.0,Kakamega,2026-01-19
Butere Livestock Market,Sweet potatoes,-,-,-,32.00/Kg,50.00/Kg,350.0,Kakamega,2026-01-19
Kerugoya,White Irish Potatoes,-,-,-,35.00/Kg,70.00/Kg,2300.0,Kirinyaga,2026-01-19
Kerugoya,Arrow Root,-,-,-,50.00/Kg,100.00/Kg,180.0,Kirinyaga,2026-01-19
Butere Livestock Market,Rice,IRR,-,-,108.00/Kg,152.17/Kg,2000.0,Kakamega,2026-01-19
Kerugoya,Water Melon,-,-,-,25.00/Kg,40.00/Kg,300.0,Kirinyaga,2026-01-19
Kerugoya,Tree tomato,-,-,-,120.00/Kg,220.00/Kg,250.0,Kirinyaga,2026-01-19
Kerugoya,Thorn melon,-,-,-,25.00/Kg,60.00/Kg,150.0,Kirinyaga,2026-01-19
Kerugoya,Passion Fruits,-,-,-,180.00/Kg,250.00/Kg,300.0,Kirinyaga,2026-01-19
Kerugoya,Oranges,-,-,-,60.00/Kg,100.00/Kg,300.0,Kirinyaga,2026-01-19
Butere Livestock Market,Dry Maize,White Maize,-,-,43.33/Kg,50.00/Kg,10350.0,Kakamega,2026-01-19
Kerugoya,Mangoes,Improved,-,-,60.00/Kg,120.00/Kg,350.0,Kirinyaga,2026-01-19
Kerugoya,Lemons,-,-,-,50.00/Kg,100.00/Kg,180.0,Kirinyaga,2026-01-19
Kerugoya,Banana (Ripening),-,-,-,20.00/Kg,50.00/Kg,300.0,Kirinyaga,2026-01-19
Kerugoya,Rice,Pishori,-,-,155.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-01-19
Butere Livestock Market,Chicken,Improved Kienyeji,-,Female,750.00/Head,-,30.0,Kakamega,2026-01-19
Kerugoya,Dry Maize,White Maize,-,-,50.00/Kg,70.00/Kg,4600.0,Kirinyaga,2026-01-19
Butere Livestock Market,Chicken,Improved Kienyeji,-,Male,850.00/Head,-,19.0,Kakamega,2026-01-19
Butere Livestock Market,Chicken,Improved Kienyeji,-,Male,850.00/Head,-,19.0,Kakamega,2026-01-19
Kerugoya,Tomatoes,-,-,-,25.00/Kg,50.00/Kg,1800.0,Kirinyaga,2026-01-19
Butere Livestock Market,Chicken,Improved Kienyeji,-,Female,900.00/Head,-,13.0,Kakamega,2026-01-19
Kerugoya,Spinach,-,-,-,25.00/Kg,50.00/Kg,150.0,Kirinyaga,2026-01-19
Kerugoya,Pumpkin,-,-,-,45.00/Kg,80.00/Kg,200.0,Kirinyaga,2026-01-19
Butere Livestock Market,Chicken,Improved Kienyeji,-,Male,1100.00/Head,-,8.0,Kakamega,2026-01-19
Kitale Municipality Market,Lemons,-,-,-,60.00/Kg,80.00/Kg,300.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Chicken,Indigenous,-,Female,350.00/Head,-,15.0,Kakamega,2026-01-19
Kitale Municipality Market,Banana (Ripening),-,-,-,80.00/Kg,100.00/Kg,4000.0,Trans-Nzoia,2026-01-19
Kerugoya,Kales/Sukuma Wiki,-,-,-,15.00/Kg,35.00/Kg,200.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Avocado,Hass,-,-,120.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Chicken,Indigenous,-,Male,350.00/Head,-,11.0,Kakamega,2026-01-19
Kerugoya,Green Maize,-,-,-,48.00/Kg,75.00/Kg,180.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Avocado,Fuerte,-,-,100.00/Kg,140.00/Kg,400.0,Trans-Nzoia,2026-01-19
Kitale Municipality Market,Apples,-,-,-,300.00/Kg,350.00/Kg,500.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Chicken,Indigenous,-,Female,750.00/Head,-,18.0,Kakamega,2026-01-19
Kerugoya,Ginger,-,-,-,180.00/Kg,250.00/Kg,180.0,Kirinyaga,2026-01-19
Kitale Municipality Market,White Irish Potatoes,-,-,-,60.00/Kg,75.00/Kg,4000.0,Trans-Nzoia,2026-01-19
Kerugoya,Dry Onions,-,-,-,40.00/Kg,80.00/Kg,2500.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Sweet potatoes,-,-,-,80.00/Kg,100.00/Kg,500.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Chicken,Indigenous,-,Male,900.00/Head,-,11.0,Kakamega,2026-01-19
Kitale Municipality Market,Red Irish potato,-,-,-,60.00/Kg,70.00/Kg,3000.0,Trans-Nzoia,2026-01-19
Kerugoya,Courgette,-,-,-,40.00/Kg,80.00/Kg,350.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Cassava Fresh,-,-,-,40.00/Kg,45.00/Kg,400.0,Trans-Nzoia,2026-01-19
Kitale Municipality Market,Cassava Chips (dry),-,-,-,75.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-19
Kitale Municipality Market,Arrow Root,-,-,-,80.00/Kg,100.00/Kg,400.0,Trans-Nzoia,2026-01-19
Kitale Municipality Market,Spider flower (Saga),-,-,-,35.00/Kg,40.00/Kg,300.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Chicken,Indigenous,-,Female,900.00/Head,-,25.0,Kakamega,2026-01-19
Kerugoya,Carrots,-,-,-,35.00/Kg,70.00/Kg,400.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Pumpkin Leaves,-,-,-,26.00/Kg,32.00/Kg,300.0,Trans-Nzoia,2026-01-19
Kerugoya,Capsicums,-,-,-,40.00/Kg,80.00/Kg,300.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Jute Plant (Murenda),-,-,-,55.00/Kg,60.00/Kg,200.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Chicken,Indigenous,-,Male,1200.00/Head,-,15.0,Kakamega,2026-01-19
Kitale Municipality Market,Indigenous Crotolaria (Mito/Miro),-,-,-,30.00/Kg,35.00/Kg,300.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 3,Female,3800.00/Head,-,3.0,Kakamega,2026-01-19
Kitale Municipality Market,Cowpea leaves (Kunde),-,-,-,24.00/Kg,30.00/Kg,300.0,Trans-Nzoia,2026-01-19
Kerugoya,Cabbages,-,-,-,20.00/Kg,30.00/Kg,300.0,Kirinyaga,2026-01-19
Kitale Municipality Market,Black nightshade (Managu/ Osuga),-,-,-,30.00/Kg,35.00/Kg,400.0,Trans-Nzoia,2026-01-19
Kerugoya,Banana (Cooking),-,-,-,15.00/Kg,30.00/Kg,800.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 3,Male,3500.00/Head,-,6.0,Kakamega,2026-01-19
Kitale Municipality Market,Amaranthus (Terere),-,-,-,25.00/Kg,30.00/Kg,400.0,Trans-Nzoia,2026-01-19
Kitale Municipality Market,Macadamia Seed,-,-,-,200.00/Kg,250.00/Kg,200.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 2,Female,4200.00/Head,-,5.0,Kakamega,2026-01-19
Kitale Municipality Market,Coconut Oil,-,-,-,160.00/Lt,200.00/Lt,1000.0,Trans-Nzoia,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 2,Male,3800.00/Head,-,3.0,Kakamega,2026-01-19
Kerugoya,Pigeon peas,-,-,-,135.00/Kg,175.00/Kg,2350.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 1,Female,4500.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 1,Male,4000.00/Head,-,4.0,Kakamega,2026-01-19
Kerugoya,Mixed Beans,-,-,-,95.00/Kg,140.00/Kg,1200.0,Kirinyaga,2026-01-19
Kerugoya,Lentils,-,-,-,250.00/Kg,300.00/Kg,1250.0,Kirinyaga,2026-01-19
Kerugoya,Ground Nuts,Large Brown,-,-,250.00/Kg,350.00/Kg,850.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 3,Female,4200.00/Head,-,5.0,Kakamega,2026-01-19
Kerugoya,Green Grams,Makueni,-,-,120.00/Kg,150.00/Kg,1700.0,Kirinyaga,2026-01-19
Kerugoya,Green Grams,Local-Special,-,-,120.00/Kg,150.00/Kg,1600.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 3,Male,4500.00/Head,-,7.0,Kakamega,2026-01-19
Kerugoya,Green Grams,Hybrid/ polished,-,-,125.00/Kg,160.00/Kg,1500.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 2,Female,5500.00/Head,-,8.0,Kakamega,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 2,Male,6000.00/Head,-,6.0,Kakamega,2026-01-19
Kerugoya,Dolichos lablab (Njahi),-,-,-,120.00/Kg,160.00/Kg,1600.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 1,Female,5800.00/Head,-,5.0,Kakamega,2026-01-19
Kerugoya,Cowpeas,-,-,-,95.00/Kg,130.00/Kg,2300.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 1,Male,6500.00/Head,-,3.0,Kakamega,2026-01-19
Kerugoya,Beans Rosecoco (Nyayo),-,-,-,135.00/Kg,175.00/Kg,2500.0,Kirinyaga,2026-01-19
Kerugoya,Beans Rosecoco,-,-,-,130.00/Kg,170.00/Kg,2650.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 3,Female,6500.00/Head,-,5.0,Kakamega,2026-01-19
Kerugoya,Beans Red Haricot (Wairimu),-,-,-,120.00/Kg,140.00/Kg,2750.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 3,Male,7000.00/Head,-,2.0,Kakamega,2026-01-19
Kerugoya,Beans (Yellow-Green),-,-,-,150.00/Kg,200.00/Kg,1650.0,Kirinyaga,2026-01-19
Kerugoya,Beans (Mwitemania),-,-,-,130.00/Kg,165.00/Kg,2350.0,Kirinyaga,2026-01-19
Kerugoya,Beans (Mwezi Moja),-,-,-,120.00/Kg,150.00/Kg,2600.0,Kirinyaga,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 2,Female,7300.00/Head,-,6.0,Kakamega,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 2,Male,8500.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 1,Female,8000.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Sheep,Red Maasai,Grade 1,Male,9000.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 3,Female,4500.00/Head,-,7.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 3,Male,4000.00/Head,-,4.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 2,Female,4800.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 2,Male,4300.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 1,Female,5000.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 1,Male,4800.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 3,Female,4500.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 3,Male,4900.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 2,Female,5000.00/Head,-,6.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 2,Male,5500.00/Head,-,4.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 1,Female,6800.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 1,Male,6000.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 3,Female,6500.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 3,Male,7000.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 2,Female,7500.00/Head,-,4.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 2,Male,8500.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 1,Female,9000.00/Head,-,1.0,Kakamega,2026-01-19
Butere Livestock Market,Goat,Mixed,Grade 1,Male,11500.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 3,Female,8.00/Head,-,8.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 3,Male,17000.00/Head,-,9.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 2,Female,23000.00/Head,-,6.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 2,Male,20000.00/Head,-,7.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 1,Female,25000.00/Head,-,8.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 1,Male,22000.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 3,Female,30000.00/Head,-,7.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 3,Male,28000.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 2,Female,33000.00/Head,-,6.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 2,Male,35000.00/Head,-,3.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 1,Female,38000.00/Head,-,4.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 1,Male,42000.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 3,Female,38000.00/Head,-,7.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 3,Male,40000.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 2,Female,52000.00/Head,-,4.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 2,Male,60000.00/Head,-,5.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 1,Female,58000.00/Head,-,2.0,Kakamega,2026-01-19
Butere Livestock Market,Cattle,Zebu,Grade 1,Male,68000.00/Head,-,1.0,Kakamega,2026-01-19
Vanga,Squid(Ngisi),Fresh,-,-,150.00/Kg,250.00/Kg,200.0,Kwale,2026-01-19
Vanga,Octopus (Pweza),Fresh,-,-,450.00/Kg,550.00/Kg,600.0,Kwale,2026-01-19
Vanga,Cuttlefish,Fresh,-,-,200.00/Kg,250.00/Kg,60.0,Kwale,2026-01-19
Vanga,Jacks/Trevallies(Kolekole),Fresh,-,-,200.00/ Kg,250.00/ Kg,110.0,Kwale,2026-01-19
Vanga,Needlefishes,Fresh,-,-,150.00/ Kg,200.00/ Kg,210.0,Kwale,2026-01-19
Vanga,Sardines,Fresh,-,-,200.00/Kg,250.00/Kg,200.0,Kwale,2026-01-19
Vanga,Scavengers (Changu/Tangu),Fresh,-,-,200.00/Kg,250.00/Kg,310.0,Kwale,2026-01-19
Vanga,Rabbitfish (Tafi/Tasi),Fresh,-,-,250.00/Kg,350.00/Kg,60.0,Kwale,2026-01-19
Vanga,Parrotfishes(Pono),Fresh,-,-,150.00/Kg,200.00/Kg,60.0,Kwale,2026-01-19
Nambacha Market,Goat,East African Goat,Grade 2,Male,7000.00/Head,-,100.0,Kakamega,2026-01-19
Nambacha Market,Chicken,Improved Kienyeji,-,Female,800.00/Head,-,150.0,Kakamega,2026-01-19
Nambacha Market,Chicken,Improved Kienyeji,-,Male,1200.00/Head,-,200.0,Kakamega,2026-01-19
Nambacha Market,Cattle,Mixed,Grade 2,Female,55000.00/Head,-,150.0,Kakamega,2026-01-19
Nambacha Market,Cattle,Zebu,Grade 2,Male,50000.00/Head,-,200.0,Kakamega,2026-01-19
Gikomba,Lentils,-,-,-,260.00/Kg,300.00/Kg,,Nairobi,2026-01-19
Gikomba,Ground Nuts,Large Brown,-,-,166.67/Kg,275.00/Kg,,Nairobi,2026-01-19
Gikomba,Green Grams,Makueni,-,-,100.00/Kg,200.00/Kg,,Nairobi,2026-01-19
Gikomba,Dolichos lablab (Njahi),-,-,-,88.89/Kg,150.00/Kg,,Nairobi,2026-01-19
Gikomba,Cowpeas,-,-,-,88.89/Kg,150.00/Kg,,Nairobi,2026-01-19
Kawangware,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,,Nairobi,2026-01-19
Gikomba,Beans Rosecoco (Nyayo),-,-,-,105.56/Kg,200.00/Kg,,Nairobi,2026-01-19
Kawangware,Red Sorghum,-,-,-,77.78/Kg,120.00/Kg,,Nairobi,2026-01-19
Kawangware,Pearl Rush Millet,-,-,-,122.22/Kg,120.00/Kg,,Nairobi,2026-01-19
Kawangware,Finger Millet,-,-,-,54.00/Kg,90.00/Kg,,Nairobi,2026-01-19
Gikomba,Beans Red Haricot (Wairimu),-,-,-,88.89/Kg,150.00/Kg,,Nairobi,2026-01-19
Kawangware,Dry Maize,White Maize,-,-,40.00/Kg,60.00/Kg,,Nairobi,2026-01-19
Gikomba,Beans (Yellow-Green),-,-,-,111.11/Kg,200.00/Kg,,Nairobi,2026-01-19
Gikomba,Wheat,-,-,-,64.44/Kg,100.00/Kg,,Nairobi,2026-01-19
Gikomba,Rice,Sindano,-,-,160.00/Kg,160.00/Kg,,Nairobi,2026-01-19
Gikomba,Rice,Sindano,-,-,160.00/Kg,160.00/Kg,,Nairobi,2026-01-19
Kawangware,Pigeon peas,-,-,-,115.00/Kg,110.00/Kg,,Nairobi,2026-01-19
Gikomba,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,,Nairobi,2026-01-19
Kawangware,Lentils,-,-,-,182.00/Kg,200.00/Kg,,Nairobi,2026-01-19
Gikomba,Red Sorghum,-,-,-,72.22/Kg,100.00/Kg,,Nairobi,2026-01-19
Gikomba,Pearl Rush Millet,-,-,-,124.00/Kg,170.00/Kg,,Nairobi,2026-01-19
Gikomba,Finger Millet,-,-,-,83.33/Kg,140.00/Kg,,Nairobi,2026-01-19
Kawangware,Ground Nuts,Large Brown,-,-,220.00/Kg,240.00/Kg,,Nairobi,2026-01-19
Kawangware,Dry Peas,-,-,-,125.00/Kg,145.00/Kg,,Nairobi,2026-01-19
Kawangware,Dolichos lablab (Njahi),-,-,-,65.00/Kg,85.00/Kg,,Nairobi,2026-01-19
Gikomba,Dry Maize,Yellow Maize,-,-,77.78/Kg,100.00/Kg,,Nairobi,2026-01-19
Kawangware,Cowpeas,-,-,-,90.00/Kg,110.00/Kg,,Nairobi,2026-01-19
Gikomba,Dry Maize,White Maize,-,-,50.00/Kg,65.00/Kg,,Nairobi,2026-01-19
Kawangware,Beans Rosecoco (Nyayo),-,-,-,80.00/Kg,100.00/Kg,,Nairobi,2026-01-19
Kawangware,Beans Rosecoco,-,-,-,115.00/Kg,130.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Winnie's Pure Health Atta Mark 1,-,-,-,128.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Tropicana HBF,-,-,-,88.50/Kg,,Nairobi,2026-01-19
Kawangware,Beans Red Haricot (Wairimu),-,-,-,65.00/Kg,85.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Soko Atta Mark 1,-,-,-,83.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Soko All Purpose HBF,-,-,-,82.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Phulka Atta Mark 1 Chapati Flour,-,-,-,80.50/Kg,,Nairobi,2026-01-19
Kawangware,Beans (Yellow-Green),-,-,-,115.00/Kg,130.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Pembe Atta Mark 1,-,-,-,83.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Pembe All Purpose HBF,-,-,-,82.50/Kg,,Nairobi,2026-01-19
Kawangware,Beans (Mwitemania),-,-,-,80.00/Kg,105.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Nutra Meal Atta Mark 1,-,-,-,135.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Oboma all purpose HBF,-,-,-,79.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Ndovu all purpose HBF,-,-,-,77.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Mama Home Baking Flour,-,-,-,76.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Golden All Purpose,-,-,-,82.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Exe self raising,-,-,-,91.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Exe Mandazi Fortified Wheat Flour,-,-,-,91.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Exe Chapati fortified wheat flour,-,-,-,88.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Exe brown bread,-,-,-,91.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Exe Atta Mark 1,-,-,-,90.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Exe All purpose fortified wheat flour,-,-,-,84.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Elliots self raising flour,-,-,-,90.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Elliots all purpose HBK,-,-,-,82.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Dola premium all pupose,-,-,-,80.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Dola Atta Mark 1,-,-,-,82.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Chapati Afya,-,-,-,135.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Ajab fortofied self raising,-,-,-,85.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Ajab fortigied Home Baking flour,-,-,-,85.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,Ajab fortified mandazi flour,-,-,-,84.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,210 Home baking flour,-,-,-,80.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Wheat Flour,210 Atta Mark 1,-,-,-,77.50/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Maize Flour,Ugali Afya,-,-,-,145.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Maize Flour,Soko,-,-,-,82.00/Kg,,Nairobi,2026-01-19
Nairobi Supermarkets,Maize Flour,Raha Premium,-,-,-,100.50/Kg,,Nairobi,2026-01-19
